stress,l1_angle,edge,ring,tsne,index
229.1555,66.35787,0.30663937,161.52058,0.23110892,10463
423.1039,109.94929,0.23209736,362.67886,0.22782034,10464
504.96603,119.3146,0.27287745,352.3456,0.2602968,10465
1261.8395,208.11769,0.38270617,796.4223,0.32788235,10466
276.58676,80.61693,0.22986646,209.51361,0.20169994,10467
19.579918,25.373627,0.2395564,25.594038,0.08280068,10468
119.326385,69.31469,0.18629017,115.74118,0.13227868,10469
1212.3154,213.62149,0.3908989,760.32623,0.27583545,10470
167.00258,64.2499,0.2790391,152.12506,0.21354268,10471
149.69864,69.9664,0.1447572,138.12466,0.13205117,10472
269.58148,89.22076,0.21967542,216.03049,0.20458388,10473
328.96487,120.95986,0.24437869,274.24924,0.1804966,10474
387.77124,131.07477,0.23965271,323.35034,0.20338866,10475
212.2766,93.89717,0.23174383,199.68607,0.18064347,10476
209.99158,83.177376,0.1879766,186.32193,0.16813053,10477
208.8992,76.75968,0.18523881,181.83731,0.20878197,10478
81.29138,42.111286,0.13963649,79.083206,0.11292803,10479
22.609344,33.091118,0.14378887,45.087902,0.09538593,10480
28.11177,34.04486,0.20796463,40.23538,0.071311116,10481
74.80879,34.85999,0.15190578,59.108208,0.10848565,10482
43.477463,53.52976,0.12141558,69.403,0.09639157,10483
46.02027,36.756927,0.33756256,35.836914,0.11709989,10484
154.1289,72.782555,0.24670847,156.36996,0.17550068,10485
264.5547,80.032875,0.2850714,223.38705,0.2523594,10486
11.27186,27.955482,0.08257249,30.168995,0.067045674,10487
24.289398,23.660988,0.22971141,33.589275,0.09410611,10488
624.53345,117.968185,0.25968271,446.97455,0.26753584,10489
493.98334,108.688065,0.26632836,277.43002,0.22675383,10490
27.204853,37.371105,0.23614997,33.09643,0.07401599,10491
1136.3992,172.95427,0.39946845,609.42926,0.2956011,10492
137.46509,49.1673,0.6984019,90.37075,0.14535004,10493
136.0407,63.068672,0.19600964,127.86493,0.17592844,10494
1105.5809,190.8089,0.3139358,702.79553,0.29960424,10495
82.18355,58.53461,0.1620185,94.6448,0.14123212,10496
17.205484,39.069916,0.10098807,38.985336,0.078836754,10497
135.01308,63.202854,0.25592193,130.87193,0.13577859,10498
22.684687,28.271404,0.19320692,26.110916,0.07081784,10499
182.76427,67.43065,0.25961795,123.599594,0.17035377,10500
1129.389,177.32834,0.40455672,551.87805,0.34343302,10501
509.56512,111.709465,0.35734454,335.84442,0.22962373,10502
1168.072,176.90768,0.31693268,639.5166,0.34013402,10503
559.1411,146.15607,0.3160124,404.6151,0.23362821,10504
30.69216,49.402878,0.28805304,34.187656,0.116546325,10505
94.09902,41.310184,0.6231082,52.155575,0.11443612,10506
643.14417,160.07918,0.31082422,434.40677,0.27921718,10507
1063.8611,166.62767,0.32664382,610.4717,0.28983933,10508
543.8118,121.800095,0.3317944,298.24188,0.2636482,10509
624.06775,106.57486,0.4021114,347.4496,0.24485941,10510
78.95766,63.43792,0.18860875,73.528366,0.10988107,10511
256.39694,88.890526,0.2894672,205.45325,0.19180624,10512
218.80492,86.81232,0.19705573,192.92485,0.15526724,10513
668.8159,161.00056,0.31702912,464.5809,0.27928457,10514
120.835106,74.432724,0.20732448,138.21504,0.15874425,10515
75.87735,62.484398,0.14962354,84.10681,0.103064045,10516
1044.3971,173.72462,0.3890523,624.1138,0.3428319,10517
111.44896,63.39379,0.19606477,94.74107,0.12729426,10518
300.61884,90.386185,0.2721161,218.28806,0.18355379,10519
204.31252,81.61479,0.2659375,178.03874,0.2119981,10520
1167.5916,167.58849,0.35983977,584.174,0.3067989,10521
181.3677,75.57778,0.29886055,129.83961,0.20477097,10522
133.45543,60.3893,0.1939261,111.81042,0.13744262,10523
1166.5682,176.49309,0.38934165,490.14755,0.26733813,10524
102.04145,52.36862,0.23010077,103.32287,0.15871039,10525
493.59915,98.483154,0.3176123,253.06831,0.2903016,10526
638.41174,113.80113,0.28000167,403.18253,0.26589352,10527
348.7205,123.841515,0.2647078,277.9204,0.18262808,10528
37.298866,39.520454,0.2258847,42.03558,0.10319385,10529
19.025875,26.515362,0.20839214,26.107334,0.08026512,10530
134.76395,64.938354,0.19905318,119.687775,0.1562397,10531
1385.5754,183.97568,0.45535225,685.441,0.33640957,10532
70.39102,59.62838,0.12320968,77.52353,0.11018112,10533
1205.6737,208.79266,0.33713368,803.6043,0.30444553,10534
897.4954,129.67653,0.2615948,456.66852,0.27918354,10535
829.02423,161.37079,0.31770325,560.2595,0.28511962,10536
930.0863,163.013,0.32863024,593.73376,0.28915387,10537
938.7561,135.75334,0.3449743,467.284,0.32616353,10538
1070.5312,164.07047,0.34094486,713.59814,0.32580945,10539
7.069317,27.273851,0.06394489,24.293865,0.061943434,10540
239.16417,98.11626,0.23544419,228.13731,0.19369239,10541
9.905685,28.26077,0.098513864,25.48394,0.06758555,10542
119.25429,58.19983,0.1859166,110.61552,0.13385467,10543
137.73155,74.11212,0.1668002,129.57712,0.17389107,10544
128.82181,81.827,0.22439797,101.24154,0.14086932,10545
860.7049,131.6062,0.4237241,397.74844,0.26374784,10546
327.09235,82.89122,0.29772487,218.09453,0.2367832,10547
656.7154,122.30949,0.3110353,415.8128,0.2402823,10548
111.49125,62.141884,0.18113539,111.12159,0.15699697,10549
304.24527,88.83866,0.29742795,210.02687,0.22206835,10550
15.112197,16.590107,0.18348175,16.148165,0.06881661,10551
124.8506,62.852684,0.18799299,106.10103,0.13781306,10552
1008.8677,141.51382,0.33084655,563.77454,0.3289948,10553
139.86835,70.43828,0.5162397,82.0692,0.15241067,10554
342.9394,99.98872,0.23627582,249.98189,0.2505523,10555
26.660707,26.6774,0.14168106,38.89466,0.08761256,10556
1175.6011,146.56152,0.29253605,617.8485,0.28684872,10557
1422.1702,162.07126,0.5400595,604.9566,0.3729869,10558
945.37146,145.56918,0.3816642,560.2031,0.2793908,10559
21.944883,32.432945,0.21074791,32.196205,0.098011725,10560
29.846249,37.3081,0.24963012,50.509308,0.09199193,10561
388.5771,102.577415,0.47454786,273.7384,0.25652134,10562
912.1368,187.71051,0.33342284,652.57623,0.27506942,10563
70.39517,49.74196,0.23000461,82.0306,0.119175404,10564
340.7389,112.3395,0.21808921,254.27562,0.2185098,10565
685.46967,144.67532,0.3422512,450.70776,0.2613852,10566
109.95357,67.304405,0.17098434,128.41624,0.15987143,10567
17.271086,19.528677,0.17082703,24.851332,0.080510154,10568
569.10144,171.14908,0.25979272,495.36588,0.25676915,10569
41.942703,36.89134,0.14191453,47.11654,0.091274574,10570
58.511528,40.876007,0.17955999,69.78836,0.107359454,10571
327.6286,81.051605,0.23327222,219.35187,0.2278727,10572
132.17429,74.6245,0.21373956,152.37422,0.16532645,10573
235.15114,89.67982,0.19827943,224.5895,0.19831333,10574
89.04548,68.7856,0.12616497,114.33817,0.12924896,10575
106.05931,53.089653,0.14059788,120.652115,0.1379741,10576
27.269295,27.938416,0.28034422,24.487774,0.098632544,10577
156.50871,53.92406,0.23403823,136.42911,0.173361,10578
732.4961,152.27237,0.3651641,505.37708,0.28968945,10579
189.09296,62.03289,0.2578183,153.50186,0.16979438,10580
657.33057,136.22552,0.22954671,415.26263,0.2288843,10581
144.56116,63.226078,0.18265562,111.089424,0.14262252,10582
148.35165,74.250984,0.1863594,154.97296,0.17104353,10583
871.0688,143.50804,0.29342702,491.1231,0.35109374,10584
136.50488,54.490902,0.22645235,103.36897,0.20036921,10585
825.65295,162.63947,0.2806956,494.51614,0.27938688,10586
137.14403,72.75272,0.13771018,104.623566,0.098509505,10587
64.38123,42.63678,0.18071161,63.568367,0.10238072,10588
609.3778,111.74883,0.3918103,348.97168,0.25310132,10589
117.01954,73.76233,0.17362714,108.255295,0.09985864,10590
132.21252,54.977314,0.110891245,122.93931,0.16455823,10591
41.29213,53.6565,0.22328903,64.92311,0.10823381,10592
1122.3998,192.84624,0.3419522,731.6918,0.33177102,10593
21.622257,34.013004,0.16300313,33.222893,0.08888976,10594
83.31489,58.44258,0.16915624,88.65099,0.121488184,10595
414.50537,139.29,0.28923857,330.73135,0.2209998,10596
57.71202,55.763542,0.14189963,83.45372,0.10951918,10597
106.00491,46.557,0.1323872,94.65696,0.12695858,10598
115.31536,60.241467,0.20741239,106.0219,0.1438586,10599
718.4667,174.2947,0.27079347,424.8964,0.18427338,10600
16.173416,29.93117,0.15010893,32.98966,0.06997503,10601
192.90732,76.11842,0.2662961,152.73029,0.19010136,10602
594.6088,127.80811,0.24864542,392.26358,0.26647517,10603
568.00726,140.23134,0.25590533,369.3908,0.22563809,10604
1158.9689,201.60046,0.361242,718.524,0.3078647,10605
36.155357,24.935835,0.34047174,40.793205,0.10292246,10606
171.61441,76.83253,0.16669273,154.7165,0.16464198,10607
381.52292,101.228004,0.28705198,218.9693,0.22202288,10608
267.6095,114.64025,0.20134537,236.83658,0.2275948,10609
350.08835,114.13987,0.21628559,254.36328,0.18522172,10610
153.19719,64.03001,0.14823848,132.2281,0.16115582,10611
477.729,111.44655,0.28694066,292.47595,0.21193236,10612
135.05692,74.79383,0.1711943,146.82695,0.15910225,10613
34.935863,31.40962,0.19098164,49.89637,0.09142007,10614
134.0762,61.43817,0.14883527,133.43085,0.17921586,10615
122.3484,64.91769,0.2119439,128.0264,0.14344046,10616
341.71387,83.143845,0.26441234,232.63535,0.21936737,10617
618.83777,135.15366,0.3145091,378.82318,0.28189504,10618
157.80301,61.383198,0.2128061,142.56091,0.19829161,10619
103.647934,54.886047,0.27998608,108.06272,0.13092701,10620
1059.3147,146.10277,0.34981272,576.54236,0.2853082,10621
920.64685,163.36545,0.36508846,563.84033,0.30583417,10622
191.92737,72.89212,0.16143961,142.35434,0.13185179,10623
242.2774,98.31662,0.1908832,146.51714,0.15208225,10624
97.11601,49.671944,0.13913868,82.37121,0.10443899,10625
1117.1803,192.91554,0.4034461,630.47644,0.33043545,10626
65.119286,36.288944,0.14824681,59.674904,0.11835684,10627
261.01874,86.31758,0.28441948,235.42303,0.21400116,10628
39.573162,52.102776,0.29630908,40.138115,0.10076686,10629
744.14667,156.72476,0.29208288,508.4548,0.2884952,10630
33.98356,27.045172,0.15805277,48.095802,0.08825217,10631
1268.1179,187.59079,0.36507708,755.8753,0.31281927,10632
280.6875,85.21146,0.24944611,221.66573,0.19993488,10633
443.89734,130.10991,0.29147336,384.45206,0.24711291,10634
111.58158,67.546364,0.20927137,120.810715,0.14057788,10635
1422.4104,164.25468,0.43436462,617.5384,0.3333407,10636
126.11238,61.63998,0.17449994,130.78331,0.1546116,10637
96.13473,61.28499,0.23230575,104.192184,0.15541677,10638
1151.8091,162.17754,0.3690833,617.1954,0.3412072,10639
99.08465,68.21872,0.15766238,109.0713,0.124997765,10640
60.811943,36.84141,0.119576156,65.17585,0.09646653,10641
621.6641,117.13752,0.35398605,337.16882,0.27249083,10642
176.43063,68.82143,0.14737824,140.668,0.11589319,10643
669.32837,122.85585,0.33101046,367.47485,0.24240544,10644
581.6595,116.35036,0.27829802,389.4937,0.22558801,10645
237.4732,98.37847,0.29710168,193.1826,0.18995905,10646
516.7101,128.61679,0.27467537,360.79514,0.2221465,10647
103.72009,52.39085,0.24481109,78.52583,0.12526281,10648
116.46377,71.248314,0.15824948,112.94681,0.13886946,10649
73.721725,54.755123,0.18976024,73.107445,0.09918143,10650
13.143936,28.13177,0.079317,31.579742,0.05429282,10651
168.36053,80.82866,0.20457077,149.16853,0.18775366,10652
108.834175,49.479877,0.20989236,100.09505,0.15755978,10653
811.7538,147.88249,0.29596475,512.939,0.27333698,10654
152.84755,70.271065,0.26398674,141.54427,0.17177442,10655
1070.6161,172.49625,0.37974098,550.71924,0.30692232,10656
46.958508,40.327705,0.2643764,44.222107,0.087492004,10657
466.60995,100.07007,0.25765952,281.03366,0.24604937,10658
315.36954,91.41257,0.22248949,205.50624,0.1827313,10659
454.31412,106.57325,0.35387406,284.76535,0.24278527,10660
7.876788,19.915428,0.0734242,16.228027,0.046710975,10661
192.16943,85.74423,0.18910146,195.96495,0.19420974,10662
1203.9475,163.13843,0.30778044,681.036,0.3302287,10663
360.41647,104.64973,0.30886105,250.74796,0.24335356,10664
198.98903,73.69002,0.2358113,184.31747,0.17668746,10665
269.20807,102.05899,0.19354357,238.3346,0.18165301,10666
205.69145,72.14896,0.25060207,146.20126,0.14605765,10667
185.00404,83.37954,0.23920879,150.60815,0.1667664,10668
545.09937,100.79327,0.2676147,326.63443,0.25448918,10669
19.065575,26.548395,0.12383465,27.091875,0.07001217,10670
294.3606,102.10816,0.24480027,290.87698,0.1961259,10671
268.62076,117.48173,0.21593723,212.20505,0.19270608,10672
146.49486,93.356995,0.15336199,179.22885,0.18531898,10673
256.63095,104.9285,0.21585599,269.29816,0.21677957,10674
1082.0955,188.6921,0.38831744,668.0898,0.31572258,10675
1057.3416,175.62909,0.30195263,546.4319,0.24169444,10676
180.44553,80.76903,0.2609465,159.97078,0.17558357,10677
382.4885,84.97312,0.29170677,277.31534,0.22473685,10678
61.12335,43.57061,0.2699841,54.80134,0.102750845,10679
1296.627,207.9588,0.46117505,745.51385,0.34169853,10680
23.36325,28.879473,0.13104966,40.265385,0.07730624,10681
183.16606,76.03765,0.41954392,145.77823,0.20204848,10682
258.53708,98.2106,0.2550778,235.992,0.23563693,10683
38.893757,34.435432,0.15249461,54.91668,0.106720865,10684
154.89186,75.375496,0.22819355,138.62877,0.17247115,10685
591.115,176.35939,0.19785161,491.53635,0.25825265,10686
482.86945,130.6225,0.24518329,336.87656,0.2680423,10687
566.19336,122.075424,0.37897778,313.31558,0.2924872,10688
41.338306,48.807842,0.1546219,75.49307,0.12302626,10689
767.79803,158.28192,0.30974862,444.31293,0.28985506,10690
111.147026,62.190636,0.22825761,95.20853,0.13089882,10691
40.285942,34.174446,0.3415406,43.431366,0.12009299,10692
553.6665,130.59167,0.27680838,340.74512,0.20288521,10693
157.51537,83.64202,0.2195841,171.91798,0.15398563,10694
59.622902,50.97756,0.21034285,87.09447,0.13830389,10695
349.02872,97.90918,0.21382478,289.07144,0.1965653,10696
59.92576,50.9408,0.12486673,77.52013,0.117679134,10697
1301.1378,182.9436,0.46386755,687.66864,0.3303724,10698
464.88934,110.157486,0.2569551,257.8634,0.19808623,10699
687.43317,140.77081,0.314704,381.29645,0.25214106,10700
853.4306,132.45274,0.3359863,576.8757,0.32076868,10701
228.86606,94.45043,0.25213826,199.42247,0.20970112,10702
15.315901,28.140694,0.32478476,15.011218,0.05823964,10703
835.5019,162.50589,0.40793598,538.17975,0.28714126,10704
767.6472,163.77628,0.35473722,506.44965,0.2758891,10705
10.6055975,20.39,0.1732803,14.05413,0.056237563,10706
597.10706,129.85687,0.31216767,365.44702,0.24993727,10707
76.25703,57.810543,0.15275952,79.79533,0.12493071,10708
67.41949,38.44561,0.23467696,64.82748,0.1528438,10709
136.79324,61.445587,0.18354222,118.95798,0.16814438,10710
557.0409,139.72362,0.3027031,411.35223,0.2604461,10711
314.9307,75.93194,0.20867954,200.21613,0.21414584,10712
30.320902,28.780592,0.17011297,40.494553,0.09033738,10713
14.881605,26.077293,0.094437316,27.317755,0.068801105,10714
191.93639,79.89384,0.19762656,189.81041,0.16074152,10715
14.8225765,32.085106,0.121512435,31.247286,0.0771221,10716
385.0943,118.109375,0.26522455,314.0564,0.23626645,10717
702.82263,139.80077,0.2830036,514.9573,0.2539071,10718
1272.86,186.26906,0.32552892,681.8675,0.31502497,10719
36.380543,28.829845,0.25299373,40.52994,0.084010154,10720
482.60837,114.583206,0.18858278,332.311,0.22545324,10721
108.54098,50.39923,0.21690415,98.20599,0.15800817,10722
24.498348,31.26588,0.123805776,43.88528,0.09686922,10723
626.718,140.93738,0.25783578,448.87024,0.25325078,10724
193.29787,77.219086,0.20411651,156.11942,0.1596589,10725
400.13,97.9152,0.23136672,290.60538,0.22799037,10726
752.8412,134.41876,0.3538771,486.8318,0.281131,10727
91.686676,55.450493,0.17830169,107.86763,0.15252495,10728
157.70546,62.64354,0.20033655,167.90678,0.17952855,10729
79.879,47.249153,0.13976333,81.9679,0.12299484,10730
219.12866,79.08933,0.22614491,177.35287,0.20378923,10731
375.52136,102.959076,0.26536447,274.66943,0.2202475,10732
628.09717,137.02055,0.29308632,429.88937,0.25675,10733
696.8152,148.73608,0.34999663,454.57867,0.29643065,10734
664.211,130.28677,0.26612478,412.14044,0.26853645,10735
1094.3224,188.51741,0.35290673,677.9714,0.32296914,10736
85.2296,62.47149,0.13101983,96.58556,0.13180211,10737
13.620597,23.20035,0.25393644,15.241132,0.06614918,10738
291.41034,96.48937,0.24924353,219.86299,0.18688644,10739
413.2859,115.46147,0.27799812,336.0956,0.248326,10740
25.837059,35.561367,0.23635615,34.17173,0.103007,10741
964.7034,170.18013,0.38136882,560.7617,0.281977,10742
989.29767,166.22714,0.3849028,516.3152,0.28882155,10743
153.54398,63.333366,0.23359212,121.10308,0.18053934,10744
60.493732,29.941557,0.1075272,64.18365,0.09391079,10745
24.653067,29.990475,0.09669434,42.516464,0.085792236,10746
30.957417,31.38301,0.14217564,48.068214,0.085869044,10747
977.3675,168.2367,0.30931917,541.5549,0.31244665,10748
24.73004,20.237091,0.20318247,25.316748,0.0851794,10749
29.15531,30.252674,0.19915059,41.60133,0.10262873,10750
101.21482,66.595406,0.18160178,121.98697,0.14677069,10751
27.040054,29.07815,0.25695568,31.725817,0.0776758,10752
54.04448,47.57737,0.15553872,66.4601,0.09529622,10753
945.3589,158.74312,0.27825588,458.4377,0.25852895,10754
20.050629,23.755768,0.25851554,27.011337,0.076341406,10755
386.35797,98.64557,0.3286848,225.81291,0.21064691,10756
27.761005,34.752113,0.17472178,47.953682,0.089185715,10757
87.97486,61.27254,0.15461461,81.75272,0.1101619,10758
152.91608,59.500195,0.20151147,141.00745,0.15374291,10759
94.00642,53.212322,0.17624259,79.545456,0.15541376,10760
804.7443,146.10135,0.34293264,518.83014,0.34521055,10761
19.921246,32.69545,0.09656774,44.517662,0.09107974,10762
24.934586,28.569086,0.2742723,24.711443,0.08631354,10763
24.543083,33.706326,0.30482924,32.802162,0.104959406,10764
64.40152,37.56286,0.28236115,47.620792,0.12976454,10765
162.897,62.52083,0.21746488,135.99602,0.14988676,10766
576.7768,113.422585,0.2852616,359.20956,0.25817314,10767
363.73627,106.763626,0.2762173,315.56476,0.2205946,10768
1109.1638,174.81438,0.33228254,640.60956,0.31073937,10769
204.79343,82.54767,0.26885214,164.2221,0.20730922,10770
361.9349,109.68222,0.21963702,266.74997,0.23097959,10771
110.63008,76.19621,0.15022564,129.32297,0.18688741,10772
148.79947,72.66787,0.23278257,126.29564,0.1660796,10773
117.40459,61.92331,0.17959063,117.714554,0.1722737,10774
160.70874,88.37066,0.12908432,154.21533,0.117434956,10775
749.777,89.392365,0.7612515,372.29318,0.31299624,10776
28.679504,37.213604,0.15495458,50.75555,0.09616634,10777
263.925,103.26139,0.21017566,214.72137,0.16195843,10778
1893.0447,200.65953,0.8219886,789.6815,0.32075334,10779
796.5371,145.32664,0.37131807,473.7862,0.29257601,10780
566.8958,133.0574,0.3361165,405.3204,0.26910394,10781
48.453533,32.301632,0.13778165,55.462322,0.10794847,10782
280.03687,80.42658,0.17215027,211.92645,0.2401806,10783
264.92398,106.43321,0.3100221,260.7819,0.22893007,10784
283.13202,116.20753,0.18290657,202.05435,0.19731164,10785
1137.7034,183.21378,0.34441325,609.9222,0.29069874,10786
255.19237,96.45998,0.30405372,192.31425,0.19191703,10787
1087.4362,213.68188,0.43723953,739.0519,0.3048679,10788
488.45245,111.37893,0.27344498,359.52557,0.25393024,10789
308.1753,90.37924,0.19273996,271.60428,0.18428591,10790
25.298391,34.641785,0.15601945,40.143105,0.09303017,10791
169.97217,68.96892,0.2567744,130.27428,0.15225543,10792
78.71207,42.415688,0.27586818,75.29363,0.12943934,10793
1404.0647,191.92148,0.48441306,837.9243,0.3313856,10794
141.00264,79.63933,0.21218482,152.56273,0.14290813,10795
30.69233,21.069794,0.09467712,49.728836,0.08731369,10796
421.14954,117.9446,0.24763837,351.4067,0.2414341,10797
1037.1111,148.63434,0.34512487,643.8718,0.3234011,10798
747.6061,161.88763,0.43072417,516.78674,0.27580997,10799
388.57272,101.828636,0.23170987,239.35043,0.2047872,10800
487.7357,131.21565,0.25907353,321.96326,0.22801487,10801
259.62735,99.95058,0.2604537,214.87357,0.22070457,10802
138.62682,67.37089,0.17455609,133.4231,0.1775004,10803
188.59776,81.29974,0.16937199,195.3902,0.18332049,10804
130.44427,75.99438,0.22708035,120.44401,0.16750184,10805
153.22968,55.013012,0.19174416,129.01523,0.20544975,10806
40.273964,41.088284,0.17984226,54.93016,0.10218255,10807
496.77908,119.95627,0.30247736,371.10535,0.24264002,10808
542.4297,162.57645,0.23691209,413.93365,0.21844216,10809
60.504517,33.402576,0.23602453,53.038086,0.09957543,10810
288.9837,92.93067,0.23216914,195.589,0.20256667,10811
117.41881,49.970554,0.14579754,107.894264,0.15976329,10812
27.650646,16.454178,0.33789933,21.98201,0.115490735,10813
11.092086,16.983837,0.12251362,17.537792,0.06192801,10814
1380.4867,194.7329,0.5142471,789.2871,0.34152403,10815
552.25244,119.60312,0.22886397,384.33923,0.28500605,10816
776.10504,155.92595,0.37797025,492.46082,0.30841246,10817
688.1244,122.48467,0.30214375,434.05713,0.3070409,10818
920.77936,149.22946,0.45341617,502.25003,0.2623717,10819
1012.0801,146.445,0.32359856,577.7648,0.30871886,10820
1156.5769,172.42387,0.3307371,733.3581,0.30351126,10821
178.5687,93.322845,0.17744161,196.77881,0.19801499,10822
140.75012,69.67275,0.16817605,136.90877,0.17083104,10823
8.505361,32.33432,0.0641815,22.704838,0.055949572,10824
1118.7087,171.93518,0.31599885,626.74677,0.3319119,10825
141.64929,85.62325,0.15902062,161.36345,0.18218821,10826
139.64668,68.112656,0.14597583,136.47092,0.17413686,10827
23.096916,31.877605,0.116890006,41.982967,0.08540497,10828
449.66678,125.69951,0.29609856,302.2472,0.23602103,10829
158.76831,73.142746,0.231843,134.05261,0.17673701,10830
898.6335,177.02032,0.32568768,593.61414,0.30626607,10831
1048.4852,167.31007,0.3213383,631.1089,0.3336802,10832
420.66498,122.21759,0.28120583,265.35852,0.22187586,10833
202.17172,84.64239,0.23752655,205.79623,0.19399333,10834
310.65567,93.14903,0.3110885,259.58994,0.2123101,10835
497.38052,115.55771,0.24439369,359.83276,0.23786588,10836
15.068086,29.29,0.08983828,29.616451,0.055711202,10837
512.7421,100.15076,0.28755462,314.21674,0.2239011,10838
96.203896,48.00518,0.14360106,78.43226,0.12200981,10839
40.423866,26.887897,0.52182484,28.597778,0.10855647,10840
564.0413,125.98906,0.25852114,374.00668,0.24070364,10841
187.69403,63.708397,0.28010124,135.85318,0.16719398,10842
108.02695,56.093193,0.16784385,107.33748,0.10892568,10843
901.5002,169.73619,0.38806084,598.767,0.3375848,10844
1092.1399,173.2893,0.3980011,600.1829,0.32381493,10845
638.30505,135.82181,0.3085249,448.83243,0.25929552,10846
255.92534,90.8305,0.21093062,193.33192,0.22500627,10847
33.237213,37.1743,0.2417674,46.02556,0.10149743,10848
202.12613,77.21364,0.17988518,155.66963,0.17537418,10849
100.39326,44.026283,0.21277985,86.684395,0.13208525,10850
16.617268,20.226597,0.22050858,20.438541,0.08868101,10851
144.90704,85.4022,0.18816912,113.642715,0.13396618,10852
353.14264,120.414246,0.254049,251.18214,0.18969603,10853
134.49777,66.52598,0.18073103,115.69728,0.14068101,10854
811.3706,173.77106,0.25724843,576.2182,0.29357496,10855
79.047386,58.043564,0.18536794,71.5936,0.12258059,10856
197.46362,69.43392,0.2332395,155.69408,0.16684899,10857
87.19731,66.76915,0.12394905,91.722984,0.112079814,10858
14.2467575,22.796494,0.11755788,26.569538,0.07143959,10859
27.53799,45.1046,0.13362719,55.124065,0.08595744,10860
28.508797,33.862183,0.20336625,47.1867,0.09077897,10861
718.6034,170.68231,0.3620441,543.78625,0.25667208,10862
1041.4563,143.40637,0.2777345,497.75833,0.28732455,10863
948.45605,140.84941,0.31290877,517.65485,0.2840976,10864
48.268974,51.12239,0.27448252,54.108017,0.102406144,10865
82.466034,36.99606,0.2944725,75.01001,0.14741747,10866
764.9751,148.4219,0.3886572,437.80338,0.27407986,10867
72.46825,46.507626,0.09458723,88.64837,0.11158222,10868
238.88974,83.3436,0.2636052,187.01102,0.18618634,10869
98.66532,70.191795,0.16360241,105.222946,0.13474752,10870
121.22572,78.619125,0.15168193,131.01564,0.14327024,10871
584.36865,110.9333,0.26372537,314.58926,0.287011,10872
35.404583,33.590023,0.23516718,30.350958,0.08936322,10873
554.1962,125.70793,0.3589017,387.45197,0.2514972,10874
791.29486,193.92754,0.36084956,581.2825,0.26081154,10875
133.08096,77.641495,0.15705633,150.11407,0.1802652,10876
142.9476,82.77591,0.18610702,154.30823,0.17982201,10877
679.6056,136.81142,0.30286506,446.13702,0.29919463,10878
985.2454,162.9985,0.28999045,566.2051,0.26413104,10879
241.38853,81.865326,0.25454295,193.88641,0.18315323,10880
1240.3552,178.51022,0.38236585,667.1655,0.34699038,10881
229.9818,100.1745,0.22321492,225.95303,0.2173196,10882
495.84265,115.104324,0.25155914,316.8474,0.23745543,10883
16.678236,23.991556,0.1890882,28.633535,0.0814531,10884
324.96323,89.68145,0.29353616,252.32092,0.21675834,10885
223.06915,82.60738,0.22916149,205.14879,0.18358162,10886
138.66046,77.16723,0.16134445,155.527,0.16351117,10887
315.46182,121.02646,0.19901642,297.69418,0.22283334,10888
520.7186,123.14802,0.30056164,405.58957,0.27783498,10889
779.20087,129.65828,0.45034948,411.1062,0.27530757,10890
128.64507,63.033028,0.18637072,145.47504,0.18035668,10891
479.41544,103.958565,0.26357195,363.05627,0.26202807,10892
74.864655,59.482094,0.15782982,112.219666,0.1533542,10893
924.4708,135.64104,0.43216756,400.87744,0.25822142,10894
979.1892,156.91957,0.31839243,571.5178,0.30184722,10895
105.16576,65.31691,0.1495973,125.27461,0.1476129,10896
478.47556,101.52148,0.29654515,317.78976,0.27289927,10897
385.91443,96.69641,0.33428442,238.80824,0.18752137,10898
993.14856,161.31154,0.39570987,546.6798,0.3169075,10899
161.4827,73.76111,0.24459386,146.32603,0.16290236,10900
136.87344,73.15227,0.18990701,160.49893,0.16894661,10901
255.88829,107.81271,0.2365881,258.1411,0.22047333,10902
12.166812,23.80998,0.13835725,21.752806,0.049441233,10903
845.95624,149.22778,0.3622923,578.6125,0.29428983,10904
292.37903,96.7873,0.2098367,244.43184,0.15532272,10905
195.33994,82.70379,0.20744723,172.3945,0.16743399,10906
833.8602,180.40782,0.31335303,592.4683,0.29742303,10907
10.756144,30.122952,0.08410308,28.891441,0.05441752,10908
364.27505,112.985634,0.2731887,300.05313,0.23135336,10909
462.39188,109.3588,0.2930637,339.6724,0.22579691,10910
92.86842,64.517204,0.1838985,102.03834,0.10296309,10911
1028.419,170.93272,0.37012985,591.3765,0.27276325,10912
254.95358,105.1932,0.28928396,247.4689,0.20228544,10913
317.2519,112.30403,0.23507442,289.09836,0.21078928,10914
16.483332,43.1083,0.09216966,40.528656,0.086754456,10915
247.46645,98.8379,0.31080502,205.16325,0.18236437,10916
464.75958,152.66856,0.30114886,407.56036,0.24375421,10917
78.69682,58.28309,0.19660594,91.7126,0.11110794,10918
124.477554,77.01063,0.17720537,152.8958,0.17118838,10919
438.42337,117.268524,0.3206318,310.90005,0.22261189,10920
421.89557,88.54103,0.27611324,266.43933,0.20201142,10921
248.12888,76.89746,0.21005222,218.11072,0.19493537,10922
626.43207,144.34521,0.30654535,396.57312,0.23059374,10923
140.86893,64.08454,0.1654272,168.31271,0.1512507,10924
1145.1135,190.37376,0.37437996,723.8647,0.2946108,10925
8.742343,14.06439,0.06269142,15.837187,0.051100004,10926
254.17122,97.54495,0.2234988,230.32501,0.17173406,10927
