stress,l1_angle,edge,ring,tsne,index
269.5476,94.6192,0.22444806,231.35127,0.22367245,10192
176.84552,77.621376,0.24234828,170.1719,0.2383935,10193
116.96216,97.76249,0.3301577,132.64851,0.20516041,10194
1187.592,196.12967,0.25042474,807.3693,0.3399046,10195
830.121,195.36613,0.26761416,584.5847,0.31607574,10196
450.94565,122.40788,0.2492504,347.21667,0.26379764,10197
614.1603,119.10374,0.24256095,436.8995,0.36124405,10198
41.223804,58.4996,0.11224885,80.60571,0.11291732,10199
199.2494,106.54164,0.21655601,217.7133,0.24212293,10200
516.33813,135.22598,0.258216,400.5133,0.33819705,10201
159.04248,76.40333,0.20770818,172.52516,0.23077613,10202
1040.4788,184.49414,0.24977346,709.2094,0.393588,10203
7.254725,20.73996,0.10014336,19.218058,0.08943288,10204
14.128422,34.88643,0.13985363,37.08865,0.088822894,10205
438.48462,105.3606,0.2666151,353.51984,0.2576829,10206
202.33604,61.757973,0.17222007,202.86581,0.34522334,10207
411.25842,116.61238,0.2301673,344.11526,0.3074829,10208
697.6353,158.0164,0.2564755,503.93213,0.37025762,10209
57.11914,53.308876,0.17228729,92.159645,0.1823846,10210
681.0473,145.3241,0.30079606,504.72943,0.30234233,10211
105.621,60.023514,0.20983955,129.25986,0.1712559,10212
4.0608935,4.803605,0.07069696,14.699926,0.09734273,10213
28.327002,22.54998,0.11412119,51.760017,0.1312061,10214
398.75714,132.3162,0.24802917,379.3758,0.25566667,10215
25.572231,47.81516,0.11465491,51.193127,0.11109044,10216
794.5243,141.97618,0.36036813,477.74344,0.3589288,10217
24.827517,41.855392,0.07353272,46.416733,0.1707786,10218
280.1859,97.327,0.29545313,244.56595,0.2791335,10219
14.390479,40.637646,0.16195978,33.986855,0.15644012,10220
265.6775,106.96782,0.31535196,256.63803,0.25885853,10221
43.391285,47.136127,0.19324315,65.54004,0.17946734,10222
280.4099,119.2608,0.13163868,289.61615,0.22625402,10223
158.59833,58.313072,0.18459162,144.72014,0.24952173,10224
88.75125,60.902336,0.18161404,135.30562,0.17921859,10225
116.53821,39.745102,0.21022318,96.951675,0.19521776,10226
19.568203,21.834473,0.083816424,37.855648,0.22421096,10227
149.49648,49.10121,0.24851616,152.2935,0.25251526,10228
364.91595,85.78144,0.19595218,297.99988,0.3707496,10229
1067.1631,137.72998,0.32138425,550.0438,0.33979842,10230
80.33086,72.99638,0.11984557,117.97394,0.17620246,10231
486.26196,149.87752,0.22285339,456.8402,0.26661304,10232
664.0338,144.75267,0.29913652,512.7954,0.30720237,10233
468.93024,117.63259,0.27542496,379.4833,0.33385858,10234
277.50006,87.85884,0.25546426,255.84961,0.250137,10235
49.35003,37.272743,0.18590102,70.11806,0.18066034,10236
2.6053407,8.7544,0.063122645,15.710891,0.07952684,10237
33.722736,50.032925,0.20678096,58.520535,0.16246793,10238
720.31036,158.24005,0.34054893,533.4001,0.27473924,10239
767.3192,144.32764,0.23242803,551.7893,0.3336327,10240
598.05304,121.68447,0.22881608,388.7163,0.31850284,10241
132.75243,41.93005,0.18438148,139.68907,0.19957635,10242
268.62762,92.773735,0.22574115,235.22122,0.21003999,10243
896.87024,149.46451,0.2985212,595.16644,0.32838607,10244
868.7803,139.77527,0.32758147,449.0818,0.3177993,10245
108.65025,48.671284,0.17274421,118.60787,0.26256716,10246
333.96912,93.41299,0.20470461,269.37085,0.2884797,10247
841.188,143.94075,0.30093145,567.63745,0.37119037,10248
313.0406,103.31268,0.27914876,288.99805,0.21593237,10249
591.2678,139.56696,0.2327142,397.9353,0.2929601,10250
498.5204,109.896065,0.2941149,384.5298,0.25875583,10251
10.748843,7.2872515,0.10102475,21.067904,0.18953389,10252
63.99259,37.13571,0.15715374,76.68213,0.1917513,10253
583.3623,126.078636,0.31278372,480.0373,0.3066172,10254
989.23987,153.30234,0.30493388,636.1887,0.34588087,10255
1020.2447,170.40616,0.33584943,716.7772,0.32061636,10256
9.556301,25.341152,0.11359985,26.38441,0.11576812,10257
64.59982,51.167645,0.17302983,89.51247,0.23927337,10258
297.73373,85.6145,0.19120094,280.4806,0.27322805,10259
196.79922,80.38725,0.1545988,172.5068,0.19996062,10260
640.9226,115.559814,0.25997043,445.86484,0.3150003,10261
514.92413,147.7325,0.28855133,396.42786,0.28185552,10262
169.65549,61.296814,0.18426798,177.46677,0.24460019,10263
157.74231,95.933975,0.2308375,174.40636,0.19417873,10264
14.882261,22.332726,0.08071934,34.972584,0.11498721,10265
1125.3824,181.80077,0.35166624,752.12476,0.35722214,10266
35.46042,45.92205,0.07425382,67.92667,0.15176535,10267
99.50723,62.054863,0.15756643,127.77769,0.22722788,10268
38.016342,41.594498,0.13372907,66.87207,0.13708195,10269
190.11699,86.240524,0.2027421,193.81123,0.24209243,10270
178.77914,65.18146,0.286466,158.83174,0.28454292,10271
128.31342,58.384876,0.38356245,152.1677,0.21128458,10272
120.045715,83.41821,0.12917069,160.47069,0.21152328,10273
237.81085,88.656975,0.24120213,226.29608,0.24183096,10274
57.077766,34.011433,0.1467636,75.18642,0.16375694,10275
67.91171,36.146706,0.1882639,68.18035,0.16037588,10276
58.854294,44.255943,0.15772642,87.890366,0.13350591,10277
811.2073,183.82716,0.33467558,582.3205,0.29629582,10278
173.19849,63.623844,0.20071366,180.68204,0.22315945,10279
1502.778,220.33636,0.30469573,990.32446,0.37910956,10280
232.6679,83.81343,0.1969735,205.85779,0.26679838,10281
192.89061,95.69438,0.144783,221.79869,0.22069381,10282
105.303116,58.328182,0.20708396,105.378395,0.24865457,10283
1273.9524,184.7638,0.37662706,764.97296,0.3391869,10284
381.87762,115.08551,0.23365171,326.77905,0.25593692,10285
80.194435,59.14179,0.21842021,103.908295,0.19859432,10286
16.81368,14.331718,0.050885335,37.460716,0.106383115,10287
424.49875,130.0358,0.21017216,360.86072,0.34529686,10288
535.5144,104.39474,0.2579985,370.20996,0.34141713,10289
826.5073,157.08485,0.3331076,622.7732,0.3266196,10290
19.120226,27.782467,0.0736357,36.867153,0.16967063,10291
79.12407,51.727543,0.11664323,94.294655,0.19869967,10292
11.463942,31.333595,0.06475829,31.989077,0.15776072,10293
1334.9437,230.60547,0.4490164,909.4946,0.3124954,10294
876.954,158.43716,0.29399672,589.735,0.28981572,10295
168.27893,74.97827,0.26986948,162.51086,0.23277658,10296
20.681784,31.543306,0.16294698,43.79254,0.13321349,10297
43.3276,20.901436,0.09539009,71.98118,0.18769488,10298
1286.6696,185.81862,0.35998303,814.1144,0.38943747,10299
22.825844,29.074345,0.08975306,41.249935,0.17748609,10300
3.2054312,4.2474527,0.029763589,14.361357,0.08849972,10301
49.739235,37.643505,0.12385781,74.75706,0.23680624,10302
505.19574,141.19977,0.24220842,395.72156,0.29297537,10303
292.41708,104.469666,0.16969085,253.18634,0.25121713,10304
1073.1384,176.95654,0.33437875,574.65515,0.3153232,10305
660.67175,156.93378,0.25226626,453.58994,0.32015392,10306
178.42737,62.091534,0.28665155,178.109,0.21496046,10307
302.59125,94.33155,0.1917386,295.04608,0.241211,10308
48.86917,57.9649,0.20886524,69.75574,0.15868074,10309
1153.7109,204.75175,0.27144995,717.4198,0.33814415,10310
603.7145,141.54128,0.27736473,515.48096,0.34122294,10311
24.58921,44.64799,0.093838915,44.03067,0.19109862,10312
82.94374,41.317276,0.14535177,100.7617,0.15606552,10313
406.21857,126.00871,0.22766823,389.71942,0.2793104,10314
45.8723,25.028404,0.15849844,58.37841,0.1893622,10315
178.2645,77.91864,0.20988426,180.13138,0.23431021,10316
320.4204,112.17379,0.30957884,286.37918,0.2775058,10317
22.777077,42.16879,0.17735069,44.55456,0.14445229,10318
59.87439,54.66959,0.15716112,80.2095,0.13758904,10319
565.4141,115.130615,0.27170813,324.35565,0.2950355,10320
1153.8264,179.94324,0.3403005,727.7372,0.3496545,10321
234.13779,76.95821,0.19774646,190.60081,0.2580186,10322
162.55762,70.54358,0.23570919,153.78537,0.22566184,10323
296.95755,111.72897,0.26684943,238.21532,0.27062622,10324
12.616319,20.236683,0.09766218,28.617485,0.115320176,10325
139.16922,72.667435,0.1486172,137.55576,0.24872285,10326
11.202442,23.262064,0.088758945,24.324207,0.14129218,10327
399.09998,123.7941,0.25620413,307.17175,0.24082139,10328
100.138176,61.733208,0.1663941,138.95668,0.16633365,10329
136.8299,62.069283,0.14779553,140.82202,0.23183116,10330
1081.685,176.18672,0.2962203,722.1377,0.3514459,10331
197.29655,69.67748,0.19138157,195.258,0.21110083,10332
19.577106,22.59865,0.22172317,36.851387,0.21952815,10333
859.83527,179.45056,0.30127573,715.2356,0.29978862,10334
556.6118,132.48318,0.28839666,450.0003,0.31623077,10335
561.7337,127.11673,0.21943185,436.20752,0.2823051,10336
265.86713,108.828064,0.21735758,261.7779,0.24013284,10337
173.10066,72.34241,0.22783676,179.72696,0.24370459,10338
169.42375,62.57514,0.26810306,164.04074,0.23356564,10339
968.31384,155.93776,0.39531553,605.2382,0.3363114,10340
8.51071,27.855354,0.13620354,26.47269,0.101888806,10341
331.43134,100.23801,0.21398285,254.1517,0.27250308,10342
18.241257,28.681492,0.13829657,39.351875,0.12822556,10343
181.73273,77.58063,0.25752407,175.64928,0.33603072,10344
160.85416,71.05842,0.24823815,164.51897,0.25394684,10345
194.07242,92.491974,0.25757748,199.91983,0.24885224,10346
1364.474,191.43878,0.32855687,851.8139,0.35611892,10347
35.960457,44.636215,0.16980292,68.05091,0.14859305,10348
947.1336,173.98366,0.30327964,707.7653,0.26916423,10349
542.40094,141.06992,0.31731427,406.75607,0.28443092,10350
387.4842,111.23132,0.23553003,316.5273,0.2929632,10351
740.5176,130.46924,0.24477294,486.25192,0.34017402,10352
64.66552,38.956684,0.17322809,80.0094,0.16166535,10353
496.06024,126.876236,0.35461074,329.39856,0.28256077,10354
1016.3415,196.26263,0.2921553,718.64343,0.32277268,10355
265.74902,85.030396,0.29831406,246.64368,0.24211253,10356
889.5449,154.48782,0.3598053,495.33316,0.33425787,10357
1017.6903,169.21503,0.24617682,610.6538,0.3530241,10358
71.347015,30.826424,0.12743884,83.93762,0.338646,10359
508.5708,119.82929,0.23059897,374.49957,0.3722601,10360
64.45659,32.58351,0.16203439,68.341324,0.17204536,10361
49.80912,34.543037,0.19449672,72.290855,0.16260421,10362
391.28052,102.719345,0.24346888,319.28928,0.26028088,10363
13.772055,38.124905,0.13449784,36.17656,0.12141909,10364
18.19902,30.744518,0.10634394,39.07057,0.13167825,10365
143.51215,73.497345,0.20966172,145.15207,0.2646992,10366
31.25814,24.075487,0.057748113,58.604893,0.12888986,10367
88.69897,55.13631,0.1630045,103.429306,0.1497374,10368
135.59854,84.25293,0.18496567,165.04044,0.33301052,10369
188.33139,59.266697,0.1999206,157.24597,0.24346276,10370
176.19775,103.27765,0.17448515,203.73358,0.2811857,10371
1422.5337,191.04367,0.4017712,842.5465,0.3839983,10372
215.80978,88.29177,0.22076818,176.94855,0.2630685,10373
117.50547,70.09394,0.15976638,138.22603,0.16939041,10374
77.5715,36.31166,0.2674308,84.19473,0.26251188,10375
539.16754,117.66455,0.3147559,370.20026,0.25985903,10376
178.06381,63.038624,0.13077244,174.9481,0.2625023,10377
409.07794,98.218506,0.2611262,347.3713,0.28970623,10378
473.81024,136.28227,0.31478304,366.58252,0.2551338,10379
160.86455,77.21728,0.22787113,169.90015,0.2264493,10380
671.0237,158.58249,0.2752412,456.28815,0.3015529,10381
105.1951,66.79945,0.25502676,121.10153,0.17921795,10382
146.00842,70.952065,0.20718528,149.9447,0.27545196,10383
764.7638,162.07762,0.36376965,531.577,0.30549127,10384
375.76544,104.58537,0.22209877,347.47614,0.2913917,10385
16.619408,31.293549,0.09090151,33.88253,0.19722229,10386
264.02838,91.041595,0.17294776,247.80145,0.22526082,10387
539.51355,136.0476,0.26735723,484.33344,0.2676075,10388
153.67554,76.771545,0.25692523,171.69595,0.19984096,10389
137.08899,93.18386,0.17836599,150.13306,0.24731629,10390
566.70593,110.122696,0.32057583,393.21246,0.34093505,10391
131.07861,66.27193,0.16504069,152.0462,0.21217299,10392
22.178158,27.649548,0.18272093,38.807873,0.1304509,10393
456.34622,92.67026,0.28869975,338.50958,0.3227799,10394
856.21783,155.13312,0.29296434,497.8677,0.32457778,10395
334.29614,89.02554,0.18437192,308.68817,0.48010767,10396
654.26,135.64648,0.2424492,458.19977,0.31528193,10397
390.99484,116.53395,0.23777516,266.70203,0.28603467,10398
223.0405,92.598724,0.23569725,221.58078,0.21928531,10399
26.29506,28.356237,0.19271931,49.149673,0.1493486,10400
621.89905,137.17146,0.27963635,504.90704,0.3302009,10401
208.21051,76.35614,0.18513115,186.44073,0.23572841,10402
58.33593,27.146152,0.19124544,66.15211,0.24614204,10403
171.59955,86.80487,0.18574074,204.30301,0.22186542,10404
498.7351,128.014,0.31910235,434.81525,0.2833395,10405
1252.8134,152.7932,0.33138555,727.7131,0.39315078,10406
161.78265,67.2462,0.22288945,154.83914,0.22553575,10407
74.49164,57.960373,0.19151758,97.15172,0.22738297,10408
135.73907,68.668564,0.1471796,163.85107,0.2356748,10409
1325.2891,166.81425,0.30806547,709.4728,0.42661464,10410
131.67831,50.823402,0.16870788,133.5469,0.29110283,10411
1461.0466,183.63748,0.40472543,865.46643,0.35827225,10412
199.69994,92.17325,0.29201293,196.34204,0.2215167,10413
647.6703,136.51758,0.2521343,395.33884,0.3469167,10414
62.843014,68.340004,0.1126426,92.72647,0.13926777,10415
136.76926,79.62143,0.23748168,165.01312,0.20430693,10416
680.1576,152.66599,0.23252034,490.31763,0.2547847,10417
38.41725,30.294285,0.1217541,60.00298,0.109997645,10418
439.755,122.07429,0.1966959,360.7317,0.29548007,10419
494.73474,165.39566,0.27960792,451.93668,0.27459538,10420
52.251404,62.7029,0.19654012,78.586395,0.1733683,10421
60.234703,34.688858,0.11732439,85.507484,0.27170682,10422
59.164856,59.859337,0.08284736,83.55797,0.1408699,10423
102.05573,79.08348,0.15100932,125.17934,0.1771385,10424
43.980965,55.77853,0.15221268,80.528595,0.13336426,10425
4.3439107,11.160746,0.05251116,17.53429,0.06591245,10426
791.4125,119.12709,0.22461596,437.87567,0.44586816,10427
73.02382,56.25754,0.19106449,96.72519,0.21050301,10428
217.33734,103.55104,0.2385591,222.55267,0.26976866,10429
16.615095,32.997124,0.18032748,36.36857,0.1288194,10430
535.5045,116.348434,0.23813762,370.6266,0.35803434,10431
18.661592,34.387592,0.09665845,44.788322,0.14391881,10432
151.25848,63.61219,0.23012578,147.87354,0.2453966,10433
1053.9783,156.69061,0.3214404,625.23035,0.3804617,10434
389.78238,107.637955,0.22240809,314.6809,0.2928805,10435
139.97623,66.50009,0.14336643,149.85693,0.23874524,10436
386.6197,75.25586,0.21900803,292.15784,0.29136795,10437
258.19067,92.218124,0.26418704,257.43085,0.25852054,10438
323.2442,91.078766,0.23127301,262.74014,0.23632345,10439
1111.5369,181.74896,0.24760024,672.1658,0.39883643,10440
499.752,116.29112,0.22537297,352.20563,0.28930777,10441
1140.4675,186.06546,0.2722644,779.05005,0.3390806,10442
341.09943,99.62716,0.21092558,252.05554,0.29181695,10443
13.584599,36.291405,0.13616183,40.112263,0.10922087,10444
774.9658,155.64906,0.3089915,485.86206,0.34531716,10445
289.75824,85.93551,0.250327,252.47717,0.25090367,10446
5.6160994,16.02499,0.043920957,20.089207,0.08619699,10447
378.81427,126.08052,0.26854384,364.13745,0.27031952,10448
205.83252,74.103165,0.23293231,203.08563,0.27370036,10449
704.3047,145.00533,0.29664654,502.39594,0.30544603,10450
118.901276,47.17078,0.18741032,114.77925,0.23211424,10451
48.630424,38.037876,0.15871474,76.542206,0.17930761,10452
27.416788,46.261765,0.18188594,49.562096,0.1881358,10453
203.26434,97.91914,0.27300435,191.64209,0.19549511,10454
201.79158,80.09424,0.16818485,189.90034,0.29351008,10455
268.149,86.15508,0.19648832,233.94362,0.24424796,10456
47.74082,39.98446,0.121243626,76.49312,0.20626023,10457
431.73993,123.21614,0.17570454,376.47186,0.31328937,10458
419.80176,113.17492,0.22332916,320.5254,0.328336,10459
103.08116,65.01873,0.20693332,128.92154,0.17646772,10460
319.01038,124.15629,0.26240605,311.94855,0.2869546,10461
